,Comentarios,Depresivo,TweetPre,Idioma
5905,"@dianacarolina2 Es el odio profe, el odio. Aquí cualquier cosa molesta. Si dices algo en contra del gobierno eres un desenchufado, si dices algo eres un enchufado. No hay para donde agarrar.",0,odio profe odio aqui cualquier cosa molesta si dice gobierno desenchufado si dice enchufado agarrar,es
5906,louis gracias por no subir las de latam😭,0,louis gracias subir latam,es
5907,"@juliovilchez82 @LaChina_Bravo Giesta para ti ctm, para ek hincha esto mo es una fiesta, es una guerra que se tiene ganar como sea. Entiendo a mil a los hinchas de los bidescendidos.",0,giesta ctm ek hincha mo fiesta guerra ganar entiendo mil hinchas bidescendidos,es
5908,no puedo con el adelanto de parches #1 🤍,0,puedo adelanto parches,es
5909,@JosToro37098557 @michaelwiesner1 @DionisioHermes @MilenaLoperaC @QuinteroCalle @AlcaldiadeMed @Metrosalud @mc_castrillon36 Se equivoca no soy petrista.,0,equivoca petrista,es
5910,"@YofuiaEGB ,hoy es un día triste, se me acaba de morir la última  bombilla del PRYCA.... https://t.co/TQt6rqnJtq",0,hoy dia triste acaba morir ultima bombilla pryca,es
5911,@_onerolita Otro día sin tener las chancuarelas 😂 https://t.co/6Go00sYmd0,0,dia tener chancuarelas,es
5912,pensé que por primera vez iba a llegar temprano a la facu y el chófer se bajó a comprar jajajaaj gracias 🤡,0,pense primera vez iba llegar temprano facu chofer bajo comprar gracias,es
5914,"Hombre que prende un trimmer después de las 5pm, orina sentado.",0,hombre prende trimmer despues pm orina sentado,es
5915,Hoy me di cuenta que tengo hip dips jajajajaja,0,hoy di cuenta hip dip,es
5916,"Y os extrañais porque Correos es deficitario, cuántas veces han pintado los buzones y la furgonas con pintura ecológica por su puesto? https://t.co/dOMQdWM2CU",0,extranais correos deficitario cuantas veces pintado buzones furgonas pintura ecologica puesto,es
5917,@eduregueira ¿O sea que ya no sirven? Gracias a quienes tienen gripe y toman amoxidal.,0,sirven gracias gripe toman amoxidal,es
5918,Tu tan Florencia Italia y yo ni Florencia Caquetá he visitado.,0,tan florencia italia florencia caqueta visitado,es
5919,"@TerrorRestMX Rutas secuestradas por uniones antorchistas, con combis destartaladas.",0,ruta secuestradas uniones antorchistas combis destartaladas,es
5920,"@aubecaroline @esteeselnoanoa @yvillavicencio_ @ELMM0316 @pau__rivera @brujasdelmar @m_ebrard @SRE_mx @EmbaMexAle Viral??? Con 566 retweets ya es viral? 

Tweter Mexico tiene 2millones de cuentas activas…

566 retweets no es ni el 0.005% https://t.co/wqZt6lQ6eS",0,viral retweets viral tweter mexico millones cuentas activas retweets,es
5921,@juanu1899 Jajajajaja soy un pelotudo me equivoque,0,pelotudo equivoque,es
5922,"@CiroMurayamaINE @INEMexico Felicidades por el trabajo que han hecho, que si no es perfecto, garantiza la democracia en nuestro país.
No permitamos que el gobierno actual siga haciendo tanto daño a México.",0,felicidades trabajo hecho si perfecto garantiza democracia pais permitamos gobierno actual siga haciendo dano mexico,es
5923,Tener un Crush en el trabajo es tan boomer #avd hahahahah,0,tener crush trabajo tan boomer avd hahahahah,es
5924,"@OscarEspantaTi No, me dedique a eso xq me dijeron que valgo mucho y la verdad así es y me ha ido muy bien 😚",0,dedique xq dijeron valgo verdad asi ido bien,es
5925,@nena___1992 Yo si lo quiero pa mi casita gracias chica haces envío a Ecuador?,0,si quiero pa casita gracias chica haces envio ecuador,es
5926,@CantoTodos Esto quieren los trumpistas ahora https://t.co/9EMQ1SNzA3,0,quieren trumpistas ahora,es
5927,"@WillyTolerdoo Pues no eres tú de esos que llamas ""valientes"". Ya que te escondes detrás del nombre de otro, aunque el apellido sí sea el tuyo.",0,pues llama valientes escondes detras nombre aunque apellido si,es
5928,@friendIyIove No duro HWJDJDJSJS q increíble,0,duro hwjdjdjsjs q increible,es
5932,"@eluniversocom Debe estar cabrera marialurdes la aniñadita viajera, osea como me le hacen esto a guille.",0,debe cabrera marialurdes aninadita viajera osea hacen guille,es
5933,"Llamen a la policía, la martina acaba de secuestrar a un gato",0,llamen policia martina acaba secuestrar gato,es
5934,@nanduti @lugo_py @jorgequerey Ya es fiambre no mientan ! https://t.co/oOeR2rSg2l,0,fiambre mientan,es
5935,"@imbluesoul Mucho ánimo bonica, verás como el finde va mucho mejor https://t.co/IP0V13bkYi",0,animo bonica veras finde va mejor,es
5936,@Conejitamorpz @Susanavip55 Y que hay que hacer,0,hacer,es
5937,"@Ana9Lisa Celebraría algo cada semana. Con la gente que quiero, amigos y familia. Me encantan las bodas xq ves a gente q quieres pero por distancia o razones varias no encuentras momento para ver. Disfrutamos poco, deberíamos celebrar más.",0,celebraria cada semana gente quiero amigo familia encantan bodas xq f gente q quieres distancia razones varias encuentras momento ver disfrutamos deberiamos celebrar ma,es
5938,"Un extraño vigilante aéreo, aterroriza a entrenadores de caballos, que intentaran domarlo para obtener mucho dinero.🛸🐴

Encuentrenlo en Spotify, Google Podcast, Amazon Music, Deezer, Ivoox, IheartRadio, o en cualquier app de podcast disponible.👽🛸 https://t.co/DvlgbbDuih",0,extrano vigilante aereo aterroriza entrenadores caballos intentaran domarlo obtener dinero encuentrenlo spotify google podcast amazon music deezer ivoox iheartradio cualquier app podcast disponible,es
5939,@Presidencia_cl @gabrielboric @Carolina_Toha @AnaLyaUriarteR @jcgarciapdea Acá dejo 1170 materias de seguridad para chile https://t.co/UYmf5mhSFa,0,aca dejo materias seguridad chile,es
5940,"@Rgmarcos25 @JoTeoCam @AAL0823 @superlenin @CESanjur3 @superkats31 @Estela_Estrada @hnrpty0609 ¡Bello el muchacho! 
Buen ejercicio. 🐾🐾😍😍",0,bello muchacho buen ejercicio,es
5941,@PabloPriegoJim1 Buenas noches Pablo priego feliz descanso para ti también ♥️♥️♥️,0,buenas noches pablo priego feliz descanso tambien,es
5942,"SHEINBAUM ANUNCIA QUE EL ZÓCALO ESTARÁ LIBRE PARA LA MANIFESTACIÓN DEL DOMINGO 🗣  

📌 #ClaudiaSheinbaum, detalló que el próximo domingo el #Zócalo de la capital estará libre para que se lleve a cabo sin inconveniente alguno la manifestación en favor del #INE. https://t.co/oH54fF6DfP",0,sheinbaum anuncia zocalo estara libre manifestacion domingo claudiasheinbaum detallo proximo domingo zocalo capital estara libre lleve cabo inconveniente alguno manifestacion favor ine,es
5944,"El martes sale una amiga de pachuca al AIFA, no hemos encontradoa utobuses y el taxi nos cobra mucho, asi que pediremos prestado un auto, ella se lo llevara y yo pasare por el auto en la tarde, yo llegare en bla bla car desde la CDMX",0,martes sale amiga pachuca aifa encontradoa utobuses taxi cobra asi pediremos prestado auto llevara pasare auto tarde llegare bla bla car cdmx,es
5945,"@BuenismoBien @quiquepeinado El problema de esta banda de retarders, es que son muchos y muy tontos.",0,problema banda retarders tontos,es
5946,"@tdmas_cr Ja, ja, ja, ja. Sean más serios !",0,ma serios,es
5947,La NASA y la NOAA lanzan un nuevo satélite para prevenir catástrofes climáticas https://t.co/MhOiuOIUWz,0,nasa noaa lanzan nuevo satelite prevenir catastrofes climaticas,es
5948,@peque_16_ Rubia 💋. Te encuentras mejor?,0,rubia encuentras mejor,es
5950,"37ª edición del Festival de Tambores y Expresiones Culturales de Palenque Vol. 1

#TBT [15/Oct/22] en San Basilio de Palenque https://t.co/rsiUWgrGiJ",0,edicion festival tambores expresiones culturales palenque vol tbt oct san basilio palenque,es
5953,@SafeDorMix que fuerte,0,fuerte,es
5954,@NoaGresiva Tiene cortinas?,0,cortina,es
5956,@honeythvily yo creo que si podrás,0,creo si podras,es
5957,"Mis niños hermosos y cachondos ya estoy en mi lugar favorito a dos cuadras del metro 🚇 doctores 👨‍⚕️ con toda la actitud y con muchas ganas de pasar la muy bien 

Quien guste saber más de mi mandé md o Whats 56 33 84 14 80
Bonito jueves https://t.co/3JQeFSdXJW",0,ninos hermosos cachondos lugar favorito do cuadras metro doctores toda actitud muchas ganas pasar bien guste saber ma mande md whats bonito jueves,es
5958,Es Gerard Romero el personaje mas tonto del mundo Barça? yo digo que si no lo es es el segundo,0,gerard romero personaje ma tonto mundo barca digo si segundo,es
5959,Si venís y te subís a mi avión de la lata me voy a encargar yo,0,si venis subis avion lata voy encargar,es
5960,@giraltpablo Na Portugal no tiene vida . No le gana ni a Uruguay,0,na portugal vida gana uruguay,es
5962,Todos fallamos con frecuencia,0,fallamos frecuencia,es
5963,mañana no la cuenta https://t.co/pPzGmz7hqS,0,manana cuenta,es
5965,"@voysuelto @viptoriosa @torlopal @MistralS Madre mía...para presumir está la historia de la iglesia católica..
Principios dice!",0,madre mia presumir historia iglesia catolica principios dice,es
5966,"🚨𝓟𝓸𝓻 𝓼𝓲 𝓽𝓮 𝓵𝓸 𝓹𝓮𝓻𝓭𝓲𝓼𝓽𝓮🚨
Jin 👑 #JIN actualizo en Instagram 📸 compartiendo….
🔗https://t.co/MY2pdUv2v3 https://t.co/vBQGFNYbvk",0,jin jin actualizo instagram compartiendo,es
5967,"Brasileiros no quieren a lula, acaso es a juro que hay que aceptar a un ex convicto corrupto mandando. ¡NO!
@jairbolsonaro@BolsonaroSP.
No les basta con el resto de delincuentes de otros paises mandando.
BRASIL NO QUIERE A DELINCUENTES EN El PODER.
FORA MALHECHORES",0,brasileiros quieren lula acaso juro aceptar ex convicto corrupto mandando basta resto delincuentes paises mandando brasil quiere delincuentes poder forum malhechores,es
5968,"PNB: Es recurrente el irrespeto a las reglas de tránsito en Falcón 

Los operativos especiales que la Policía Nacional Bolivariana realiza en las principales calles y avenidas del estado se mantendrán hasta que se evidencie el respeto a las leyes de trán… https://t.co/BuFzsutlpe https://t.co/VPFGMeWBMc",0,pnb recurrente irrespeto reglas transito falcon operativos especiales policia nacional bolivariana realiza principales calles avenidas mantendran evidencie respeto leyes tran,es
5969,"@abrahamendieta Clasista AMLO que les llama hipócritas,conservadores,traidores,porque no estás de acuerdo con sus reformas.Eso es https://t.co/M6MIZNDchd vivir en palacio no fuera clasista por favor.",0,clasista amlo llama hipocritas conservadores traidores acuerdo reformas vivir palacio clasista favor,es
5970,Bienvenidos a: Sugar olvidó como dibujar en digital y ahora quiere llorar,0,bienvenidos sugar olvido dibujar digital ahora quiere llorar,es
5971,ctm hybe a mi jhope no me lo trataron como están haciendo con los demás,0,ctm hybe jhope trataron estan haciendo demas,es
5974,@GNB_CZBolivar @GNBCmdtGral @dhernandezlarez @libertad003 @GnbGaranteDePaz @Guayana_Invicta @ZODIBOLIVAR62 @VTVcanal8 @TVFANB @amarcanopsuv @dcabellor Venceremos,0,venceremos,es
5978,@JuanBorrelli2 @adriles81 Jajajajaja y con su manito pidiendo cuánto hay pa' eso.,0,manito pidiendo cuanto pa,es
5979,"El condado de Clark, en Nevada, responde a las acusaciones de corrupción vertidas por Trump

https://t.co/8ZHtW74VYT",0,condado clark nevada responde acusaciones corrupcion vertidas trump,es
5980,"Piensa positiva no importa cuán dura sea la vida
iHerb  
ٱےهےربَ ٱےهـربَ
🌿
☔️⏩DUL9673⏪☔️
                                 
☔️⏩DUL9673⏪☔️

---------------------------
7V3844",0,piensa positiva importa cuan dura vida iherb dul dul v,es
5983,"@SandovalEnder @Drakoworld VPH, el varón, también puede tener en la pija",0,vph varon tambien puede tener pija,es
5985,kiero sweat en spotifi pero por lo menos está en yutu,0,kiero sweat spotifi menos yutu,es
5986,"Del 1-10 cuanto asco les da el sudor 

A mi un 6.5 y más cuando me dan abrazos así",0,cuanto asco da sudor ma dan abrazos asi,es
5987,@raul_olaechea En tu marcha ke están reclamando Urea a tu presidente,0,marcha ke estan reclamando urea presidente,es
5988,Estos son los efectos secundarios del lorazepam: cuidado con el consumo excesivo - https://t.co/ISNQRlybq1 https://t.co/UpZLozMWBq,0,efectos secundarios lorazepam cuidado consumo excesivo,es
5989,@AppleMusicES Gracias Apple Music en Español te voy a besar,0,gracias apple music espanol voy besar,es
5991,"@DavidSummersHG En mi adolescencia fui un mamón que andaba llorando en su coche porque lo habían traicionado, luego conocí a Martha y me dijo un par de palabras: ¡hey! Tienes que escuchar a los Hombres G. Desde entonces, sigo siendo un mamón, pero con  barbita de 4 días.",0,adolescencia mamon andaba llorando coche habian traicionado luego conoci martha dijo par palabras hey escuchar hombre g entonces sigo siendo mamon barbita dia,es
5992,"@Jerodriguezf8 @_cristiinaa21 cohete, más sencillo, si no te levantas eres culé",0,cohete ma sencillo si levantas cule,es
5993,@GolmunioVCF1 @Golmunioes @superdeporte_es Venta de Castillejo con posible lesión?,0,venta castillejo posible lesion,es
5994,@aliancista2020 Que te mejores pronto💙,0,mejores pronto,es
5995,@SinLinea_Mx Todo lo contrario un gran éxito dónde se ve lo corrupto del anciano enfermo de palacio,0,contrario gran exito ve corrupto anciano enfermo palacio,es
5998,@GentlemenRMCF Muchas gracias caballeros 🎩,0,muchas gracias caballeros,es
5999,"@porquetendencia La puta madre, viejo, en todos lados van a meter la mierda de la bresh?",0,puta madre viejo lados van meter mierda bresh,es
6001,quiero decir algo sobre el concierto de harry aqui en colombia pero si lo digo me cancelan,0,quiero decir concierto harry aqui colombia si digo cancelan,es
6002,"@MarcelitoSilva @Labocatw @BocaDeSeleccion Lampe 35 años, 1 mes menor que Chiquito Romero. Arquero titular de selección.",0,lampe ano me menor chiquito romero arquero titular seleccion,es
6004,llevo todo el día estudiando me quiero mword,0,llevo dia estudiando quiero mword,es
6005,empezar a ver puntitos blancos q cojones,0,empezar ver puntitos blancos q cojones,es
6006,@maridid23 Y por que tanta agresividad? Los micropenes tenemos derechos ☹️,0,tanta agresividad micropenes derechos,es
6008,Buenas tardes 💋 https://t.co/5btgecUBDv,0,buenas tardes,es
6009,Hasta diciembre necesito a alguien q me cebe teres mientras hago mis apuntes 🫠,0,diciembre necesito alguien q cebe teres mientras hago apuntes,es
6010,Llorando en el piso https://t.co/gqV4cTBym9,0,llorando piso,es
6011,@hurracasb The 1975 tocan todas las canciones de su nuevo disco al principio y Miley canta Party in the USA casi al final de su set 👀,0,the tocan toda canciones nuevo disco principio miley canta party in the usa casi final set,es
6012,@cristiangonzal2 La pregunta Weona del día 🤡 💩,0,pregunta weona dia,es
6014,"@DupuyMajo le tomó a la piña colada sin pisto y ahora se tiene que cambiar el user a ""Gatita"", porque ya le gusta el mambo y con todos los malos sale a bellakear.",0,tomo pina colada pisto ahora cambiar user gatita gusta mambo malos sale bellakear,es
6017,"@MatiGiimenez ¡Es hoy! 
Wakanda será por siempre, pero la espera no. 
#PanteraNegra: Wakanda Por Siempre ya está en cines. 
Consigue tus tickets ahora 👇",0,hoy wakanda serum siempre espera panteranegra wakanda siempre cines consigue ticket ahora,es
6018,"@Gatosylvestre @CFKArgentina Que quiere inventar? Que fue la CIA,Scottland,Mossad? Con arma sin bala?si buscamos lógica es una payasada,más el escenario post,más el sacar policías pre.Demencial",0,quiere inventar cia scottland mossad arma bala si buscamos logica payasada ma escenario post ma sacar policias pre demencial,es
6019,@julipalacioc El sobrepeso se puede tratar si la persona lo decide y se soluciona. Pero la miseria espiritual es una condena eterna,0,sobrepeso puede tratar si persona decide soluciona miseria espiritual condena eterna,es
6020,Cadiz 2 Madrid 2 https://t.co/vQdZQ8kR03,0,cadiz madrid,es
6021,Salud confirma dos muertes por influenza y otras dos fatalidades por dengue - via @elnuevodia https://t.co/uH8gCYMBBm,0,salud confirma do muertes influenza do fatalidades dengue via,es
